date,ville,region,latitude,longitude,altitude_m,type_climat,temp_min_c,temp_max_c,temp_mean_c,humidite_pct,precipitations_mm,vitesse_vent_ms,direction_vent_deg,rafale_max_ms,ensoleillement_h,duree_jour_h,rayonnement_wm2,pm25_proxy_ugm3,qualite_capteur
2024-06-04,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,35.1,41.8,38.2,39.9,0.9,5.5,67.0,7.7,10.5,13.45,1080.9,34.2,medium
2024-06-05,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,34.4,45.7,39.3,39.4,0.0,,59.0,12.9,9.0,13.46,,40.9,medium
2024-06-06,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,35.8,43.2,39.7,41.4,0.8,4.1,148.0,6.2,,13.46,697.9,40.2,medium
2024-06-07,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,34.3,44.7,,43.2,2.2,7.8,132.0,10.9,7.7,13.47,765.7,37.0,medium
2024-06-08,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,37.8,47.3,42.4,44.6,0.0,4.4,254.0,6.1,,13.47,766.8,24.6,medium
2024-06-09,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,37.1,46.1,41.3,999.0,3.0,8.6,97.0,9.8,6.1,13.48,501.0,38.7,medium
2024-06-10,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,33.4,,39.1,40.3,0.0,6.5,322.0,9.6,11.7,13.48,1317.2,44.7,medium
2024-06-11,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,36.2,46.4,40.9,43.9,0.0,7.1,222.0,99.1,7.2,13.48,563.6,37.7,medium
2024-06-12,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,35.1,44.9,39.4,41.7,6.5,7.8,333.0,11.2,7.5,13.49,834.4,39.7,medium
2024-06-13,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,37.0,,40.5,43.1,0.0,3.9,180.0,6.2,6.9,13.49,709.8,27.9,medium
2024-06-14,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,36.9,45.9,40.5,51.9,1.3,5.0,3.0,8.0,6.4,13.49,625.7,34.8,medium
2024-06-15,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,36.2,44.7,40.0,53.1,3.9,8.2,305.0,8.9,9.0,13.5,,53.2,medium
2024-06-16,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,35.3,44.6,40.2,30.4,,8.2,39.0,9.7,8.0,13.5,752.1,45.3,medium
2024-06-17,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,34.7,44.8,40.0,40.4,5.0,5.9,28.0,8.5,9.0,13.5,1024.1,43.5,medium
2024-06-18,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,39.0,46.7,42.5,46.7,5.3,8.6,15.0,94.6,8.1,13.5,923.8,47.0,medium
2024-06-19,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,35.3,44.8,40.1,44.7,1.1,5.3,237.0,6.1,8.2,13.5,923.1,36.2,medium
2024-06-20,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,33.9,42.8,38.8,41.1,1.5,5.2,,7.2,8.8,13.5,1017.9,35.5,medium
2024-06-21,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,34.4,,40.6,46.0,0.0,,87.0,12.2,8.7,13.5,968.3,41.9,medium
2024-06-22,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,32.0,42.8,38.4,49.4,0.0,6.4,333.0,7.4,8.5,13.5,709.2,26.0,medium
2024-06-23,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,35.3,47.7,66.4,38.3,0.8,4.9,59.0,6.9,7.7,13.5,904.9,33.8,medium
2024-06-24,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,36.2,44.0,39.8,106.2,1.5,2.6,26.0,3.1,8.1,13.49,833.6,25.7,medium
2024-06-25,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,36.2,44.6,40.0,53.9,,3.8,359.0,5.2,,13.49,,34.5,medium
2024-06-26,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,34.4,45.0,40.6,37.3,0.0,3.1,345.0,3.1,7.8,13.49,817.9,35.0,medium
2024-06-27,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,34.8,46.3,41.3,38.4,7.1,4.3,87.0,5.6,8.1,13.49,954.8,,medium
2024-06-28,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,38.4,47.8,41.8,37.4,0.0,5.3,201.0,8.0,9.3,13.48,832.8,38.3,medium
2024-06-29,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,37.1,,40.8,45.6,4.3,5.3,191.0,7.2,8.9,13.48,744.5,30.9,medium
2024-06-30,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,35.3,45.9,39.7,42.3,0.0,5.1,76.0,6.5,6.9,13.47,624.3,29.2,medium
2024-07-01,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,32.9,42.7,38.4,36.8,0.5,5.0,155.0,6.1,8.7,13.47,745.9,41.0,medium
2024-07-02,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,35.3,44.5,39.6,30.3,0.0,6.4,353.0,,7.8,13.46,715.8,43.0,medium
2024-07-03,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,34.0,,39.9,35.2,0.4,5.0,254.0,6.4,7.1,13.46,741.8,33.8,medium
2024-07-04,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,35.2,46.4,39.9,,2.3,3.6,200.0,77.8,8.0,13.45,616.4,,medium
2024-07-05,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,44.2,39.4,46.5,0.7,5.4,277.0,7.9,7.1,13.45,613.5,33.0,medium
2024-07-06,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,33.4,44.7,39.0,40.4,1.9,6.7,107.0,9.4,9.3,13.44,824.4,34.9,medium
2024-07-07,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,35.6,43.9,39.1,37.8,0.0,6.1,,9.1,6.8,13.43,649.9,37.1,medium
2024-07-08,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,36.8,46.2,40.8,45.2,0.0,3.8,51.0,4.4,8.8,13.42,942.4,40.3,medium
2024-07-09,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,31.9,43.3,37.8,40.7,0.8,5.1,232.0,6.5,,13.41,723.7,,medium
2024-07-10,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,33.2,43.9,38.1,48.4,2.0,4.5,79.0,4.8,7.4,13.41,828.9,30.2,medium
2024-07-11,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,33.7,43.0,37.6,999.0,0.0,4.6,164.0,6.2,8.7,13.4,,31.2,medium
2024-07-12,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,35.2,46.0,40.7,48.7,1.8,4.1,,6.3,9.3,13.39,1089.1,33.0,medium
2024-07-13,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,45.4,38.4,41.9,,5.5,122.0,7.0,8.3,13.38,901.5,35.3,medium
2024-07-14,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,42.1,38.6,43.9,0.9,4.6,240.0,6.8,8.9,13.37,854.4,33.3,medium
2024-07-15,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,35.6,43.7,40.0,41.1,5.2,4.5,42.0,5.7,8.4,13.36,1025.7,25.5,medium
2024-07-16,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,31.7,41.8,38.0,49.8,,3.8,35.0,5.2,5.4,13.34,600.6,30.3,medium
2024-07-17,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,36.2,43.7,39.6,46.4,2.5,5.0,349.0,5.5,,13.33,,39.7,medium
2024-07-18,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,33.2,43.0,37.3,45.1,0.0,6.5,276.0,8.3,10.1,13.32,848.9,606.9,medium
2024-07-19,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,36.1,43.4,39.5,55.0,0.9,7.9,,11.6,,13.31,1127.8,35.1,medium
2024-07-20,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,35.4,47.9,41.1,38.7,0.0,5.1,169.0,,6.6,13.29,728.9,30.0,medium
2024-07-21,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,31.7,41.8,36.6,33.7,0.0,5.6,64.0,6.7,8.4,13.28,913.8,31.3,medium
2024-07-22,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,33.1,41.3,37.6,32.6,2.2,4.0,322.0,,7.2,13.27,737.7,,medium
2024-07-23,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,58.1,45.2,39.4,45.7,1.6,85.5,186.0,10.0,6.7,13.25,643.9,41.1,medium
2024-07-24,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,35.4,43.1,39.0,46.7,3.2,3.3,363.1,5.2,7.5,13.24,775.5,34.5,medium
2024-07-25,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,34.7,46.4,,36.4,3.9,6.0,19.0,6.8,7.3,13.22,747.0,41.4,medium
2024-07-26,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,32.9,43.4,38.9,50.0,1.1,9.4,,14.9,8.8,13.21,894.6,37.9,medium
2024-07-27,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,34.6,43.1,38.8,45.6,0.7,6.6,235.0,9.0,7.7,13.19,728.1,31.4,medium
2024-07-28,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,37.7,,41.3,34.3,0.0,5.9,158.0,8.7,7.6,13.18,721.3,36.5,medium
2024-07-29,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,34.4,45.1,39.6,36.0,2.2,3.5,236.0,4.0,8.0,13.16,904.0,40.0,medium
2024-07-30,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,34.4,61.5,39.0,,0.0,3.8,88.0,6.0,9.7,13.15,1154.0,32.5,medium
2024-07-31,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,33.9,44.6,38.8,37.7,0.0,,68.0,7.2,9.0,13.13,782.8,32.8,medium
2024-08-01,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,31.1,41.1,35.2,53.6,0.0,4.7,310.0,,5.4,13.11,581.7,30.9,medium
2024-08-02,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,31.7,41.3,36.9,,0.0,3.9,65.0,5.1,6.9,13.09,809.0,,medium
2024-08-03,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,31.9,42.6,,42.9,3.5,4.8,229.0,6.7,7.0,13.08,745.2,44.7,medium
2024-08-04,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,28.2,38.8,33.5,42.4,0.0,4.1,150.0,5.0,9.7,13.06,1080.7,28.2,medium
2024-08-05,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,40.0,34.8,35.7,0.0,6.5,41.0,7.2,8.5,13.04,990.2,36.8,medium
2024-08-06,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,6.0,40.8,34.3,43.2,0.0,5.3,5.0,,7.4,13.02,725.4,31.8,medium
2024-08-07,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,29.0,41.8,34.9,,0.0,5.2,271.0,6.0,7.6,13.0,639.1,,medium
2024-08-08,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,28.1,,33.3,41.1,0.0,5.4,290.0,5.8,9.5,12.98,827.0,,medium
2024-08-09,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,32.5,40.2,35.8,44.2,0.2,,139.0,5.7,7.2,12.96,717.9,28.1,medium
2024-08-10,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,31.0,41.0,35.8,49.1,0.0,,309.0,7.1,8.1,12.94,900.0,29.1,medium
2024-08-11,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,38.0,34.0,44.4,2.5,6.9,,8.4,8.4,12.92,912.1,37.7,medium
2024-08-12,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,29.6,,33.9,42.2,6.7,5.0,235.0,5.7,8.8,12.9,1006.7,23.6,medium
2024-08-13,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,32.8,41.3,36.9,43.4,1.2,7.2,351.0,9.3,9.0,12.88,1059.9,34.9,medium
2024-08-14,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,29.4,40.2,34.5,38.6,0.0,,64.0,6.1,7.4,12.86,689.8,40.0,medium
2024-08-15,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,30.7,40.4,,45.1,0.0,9.0,41.0,13.1,8.2,12.84,703.8,38.9,medium
2024-08-16,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,30.1,40.4,34.1,46.0,0.0,5.6,27.0,6.6,8.3,12.82,740.2,,medium
2024-08-17,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,29.3,38.6,35.1,41.1,0.0,5.5,72.0,7.0,,12.8,,34.8,medium
2024-08-18,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,31.5,40.3,36.1,36.4,4.8,3.9,154.0,5.5,,12.77,731.7,33.1,medium
2024-08-19,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,31.6,,34.8,53.0,,3.7,65.0,4.0,8.3,12.75,770.9,33.4,medium
2024-08-20,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,30.3,40.7,34.5,42.1,,5.4,156.0,7.5,8.6,12.73,,41.9,medium
2024-08-21,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,39.2,35.2,46.1,1.7,2.8,,4.1,8.6,12.71,785.3,,medium
2024-08-22,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,28.1,40.1,33.4,33.4,0.0,2.9,231.0,3.7,9.8,12.68,864.8,26.4,medium
2024-08-23,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,30.3,38.2,33.4,,4.9,5.0,264.0,7.3,7.5,12.66,624.3,28.1,medium
2024-08-24,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,29.8,42.3,,51.1,0.2,,257.0,5.2,7.4,12.64,630.5,34.9,medium
2024-08-25,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,32.0,41.0,35.2,28.3,0.0,7.4,12.0,10.1,8.0,12.61,866.2,40.7,medium
2024-08-26,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,30.4,42.2,35.7,54.5,0.0,5.0,268.0,7.7,9.8,12.59,1006.6,32.1,medium
2024-08-27,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,31.8,,35.8,44.6,0.9,7.0,,8.1,6.6,12.57,758.3,38.8,medium
2024-08-28,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,30.2,39.1,34.5,35.6,0.0,19.1,,4.4,6.4,12.54,601.5,28.0,medium
2024-08-29,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,31.8,41.9,37.1,46.6,0.0,4.4,246.0,5.6,6.5,12.52,744.0,27.1,medium
2024-08-30,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,29.4,38.0,33.9,43.0,0.0,3.5,351.0,5.5,7.8,12.49,,29.6,medium
2024-08-31,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,31.0,40.8,34.8,42.3,0.0,4.8,107.0,6.3,7.8,12.47,869.9,35.7,medium
2024-09-01,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,0.0,,140.0,3.0,,12.45,,,medium
2024-09-02,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,,,6.0,,,12.42,,,medium
2024-09-03,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,0.0,,,8.0,,12.4,,,medium
2024-09-04,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,0.0,,178.0,5.2,,12.37,,,medium
2024-09-05,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,0.0,,122.0,6.1,,12.35,,,medium
2024-09-06,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,0.0,,252.0,9.0,,12.32,,,medium
2024-09-07,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,0.0,,320.0,10.3,,12.3,,,medium
2024-09-08,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,0.0,,,8.8,,12.27,,,medium
2024-09-09,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,0.0,,135.0,4.9,,12.24,,,medium
2024-09-10,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,0.0,,33.0,8.5,,12.22,,,medium
2024-09-11,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,0.0,,203.0,10.3,,12.19,,,medium
2024-09-12,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,23.2,31.0,26.9,11.5,0.0,2.3,328.0,2.5,11.9,12.17,1130.1,27.3,medium
2024-09-13,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,23.9,31.2,,12.4,,,40.0,7.6,,12.14,920.4,34.3,medium
2024-09-14,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,26.4,36.1,,17.6,0.0,7.0,321.0,7.6,11.1,12.12,1297.5,31.5,medium
2024-09-15,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,22.5,32.6,26.4,10.0,0.0,6.2,115.0,7.6,10.5,12.09,1261.6,36.5,medium
2024-09-16,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,33.4,29.7,19.4,0.0,,194.0,6.5,11.2,12.06,996.0,46.5,medium
2024-09-17,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,23.9,32.7,27.9,18.5,0.0,7.9,58.0,9.9,,12.04,1065.2,38.6,medium
2024-09-18,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,22.4,33.9,28.8,16.7,0.0,6.2,0.0,9.1,10.5,12.01,1174.9,31.1,medium
2024-09-19,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,23.4,33.2,28.8,21.8,0.0,5.6,355.0,7.7,12.0,11.99,1149.4,38.1,medium
2024-09-20,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,24.6,,27.8,10.0,0.0,6.3,347.0,,10.4,11.96,1019.5,35.1,medium
2024-09-21,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,21.1,33.7,27.1,20.3,0.0,6.0,307.0,9.2,9.4,11.94,1083.7,41.4,medium
2024-09-22,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,23.6,34.4,29.1,13.8,0.0,4.8,173.0,7.1,10.2,11.91,951.6,30.7,medium
2024-09-23,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,23.0,34.7,13.6,999.0,0.0,,115.0,4.3,11.5,11.88,1267.7,37.5,medium
2024-09-24,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,24.4,34.9,29.2,10.0,0.0,4.0,307.0,5.8,11.0,11.86,,,medium
2024-09-25,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,23.9,35.2,29.2,14.3,0.0,2.9,238.0,4.1,11.6,11.83,1153.9,37.2,medium
2024-09-26,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,25.4,,28.4,20.4,0.0,4.1,190.0,4.7,9.7,11.81,1009.1,36.3,medium
2024-09-27,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,25.3,34.4,29.5,20.8,0.0,4.2,272.0,4.3,10.5,11.78,961.0,28.8,medium
2024-09-28,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,25.2,,28.3,15.2,0.0,5.2,193.0,6.5,10.2,11.76,797.6,35.5,medium
2024-09-29,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,26.0,35.8,29.9,10.0,1.3,4.9,42.0,83.6,11.7,11.73,,43.4,medium
2024-09-30,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,24.1,32.4,28.6,28.2,0.0,7.7,111.0,11.7,9.3,11.7,898.4,30.3,medium
2024-10-01,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,21.2,,24.3,10.0,0.0,5.7,62.0,8.7,11.0,11.68,1248.1,33.4,medium
2024-10-02,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,15.7,28.7,,11.0,0.0,5.6,122.0,8.8,11.3,11.65,,31.9,medium
2024-10-03,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,15.7,28.2,21.3,15.4,0.0,3.2,33.0,3.6,10.5,11.63,905.4,27.0,medium
2024-10-04,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,20.7,30.5,,28.6,0.0,4.6,345.0,6.2,11.6,11.6,1080.6,32.4,medium
2024-10-05,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,16.6,29.6,22.9,12.4,0.0,2.7,185.0,3.1,10.8,11.58,954.8,25.0,medium
2024-10-06,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,17.7,26.7,22.4,34.5,0.0,30.9,207.0,5.3,11.6,11.55,938.3,31.0,medium
2024-10-07,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,21.3,30.5,24.4,21.2,0.0,3.2,1.0,4.9,9.6,11.53,732.5,32.8,medium
2024-10-08,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,20.5,30.1,23.6,13.7,,4.5,198.0,5.9,9.9,11.51,1114.7,42.2,medium
2024-10-09,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,16.9,27.3,22.5,,0.5,6.9,67.0,10.3,10.6,11.48,1019.5,37.7,medium
2024-10-10,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,16.6,24.6,20.8,22.4,0.0,6.5,353.0,9.8,10.3,11.46,897.6,34.8,medium
2024-10-11,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,18.4,29.9,24.0,25.7,0.0,6.5,241.0,7.1,10.5,11.43,1172.0,27.9,medium
2024-10-12,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,18.2,,21.3,16.9,0.0,6.6,286.0,8.6,10.2,11.41,888.2,34.9,medium
2024-10-13,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,19.4,,,10.0,0.0,6.3,185.0,6.6,11.0,11.39,1118.1,34.7,medium
2024-10-14,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,16.8,27.5,23.0,17.0,0.0,4.8,15.0,5.0,8.8,11.36,700.6,32.3,medium
2024-10-15,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,30.1,23.5,,0.0,5.2,,5.4,11.3,11.34,1212.9,37.1,medium
2024-10-16,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,14.3,27.1,20.4,24.9,0.0,6.8,329.0,7.8,10.9,11.32,1101.9,32.2,medium
2024-10-17,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,17.2,28.3,22.9,24.8,0.0,8.3,75.0,13.1,,11.29,1032.8,38.9,medium
2024-10-18,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,18.1,29.2,22.5,21.0,0.0,4.7,62.0,6.5,11.2,11.27,1032.8,,medium
2024-10-19,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,20.2,30.8,24.5,19.1,,6.3,225.0,10.0,11.2,11.25,1019.8,25.1,medium
2024-10-20,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,17.5,27.7,,17.9,0.0,,24.0,4.8,11.2,11.23,970.9,41.7,medium
2024-10-21,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,19.7,27.9,22.9,23.0,0.0,9.1,316.0,12.4,11.2,11.2,1272.8,40.9,medium
2024-10-22,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,19.3,29.3,22.4,31.3,0.0,3.2,356.0,5.0,11.2,11.18,1097.4,21.9,medium
2024-10-23,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,18.1,28.7,23.8,25.4,0.0,7.4,292.0,7.9,11.2,11.16,974.3,34.7,medium
2024-10-24,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,15.2,24.9,20.3,,0.2,6.4,59.0,9.9,11.1,11.14,957.3,29.6,medium
2024-10-25,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,16.6,25.0,21.5,12.7,0.0,5.1,344.0,,11.1,11.12,942.9,37.7,medium
2024-10-26,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,28.1,22.4,20.6,0.0,6.8,167.0,10.2,11.1,11.1,1237.4,34.8,medium
2024-10-27,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,15.9,,21.3,15.3,0.0,6.6,215.0,6.7,-8.7,11.08,1265.4,33.6,medium
2024-10-28,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,16.0,26.6,22.1,,0.0,2.8,296.0,,11.1,11.06,1159.8,28.4,medium
2024-10-29,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,,,0.0,7.1,,11.04,,,medium
2024-10-30,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,,,149.0,5.8,,11.02,,,medium
2024-10-31,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,,,317.0,6.6,,11.0,,,medium
2024-11-01,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,,,,,,87.0,9.1,,10.98,,,medium
2024-11-02,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,10.5,28.4,18.3,,0.1,6.6,50.0,10.0,10.9,10.96,930.0,121.0,medium
2024-11-03,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,30.6,-5.6,14.1,0.0,3.5,39.0,3.6,10.2,10.94,938.9,143.9,medium
2024-11-04,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,15.3,30.6,18.7,24.6,0.0,5.2,77.0,7.4,9.6,10.92,776.4,1796.4,medium
2024-11-05,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,10.0,,,16.5,0.0,9.0,,13.6,10.9,10.91,1188.7,90.1,medium
2024-11-06,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,12.9,30.4,19.7,15.2,,4.1,41.0,5.9,10.9,10.89,1174.8,102.2,medium
2024-11-07,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,14.4,30.6,18.1,14.2,0.0,9.9,84.0,13.3,10.9,10.87,1046.9,79.6,medium
2024-11-08,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,13.6,29.7,19.4,10.0,0.0,9.0,50.0,12.8,,10.85,1334.6,125.2,medium
2024-11-09,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,17.4,27.2,20.4,,0.0,10.0,,13.2,10.8,10.84,1018.9,134.7,medium
2024-11-10,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,10.5,28.5,18.2,17.5,0.0,8.7,49.0,10.8,10.8,10.82,1065.2,89.9,medium
2024-11-11,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,14.5,30.3,17.6,18.2,0.0,9.2,82.0,10.7,10.8,10.81,1238.3,77.4,medium
2024-11-12,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,13.6,32.1,18.9,11.7,0.0,10.6,88.0,15.3,9.9,10.79,1017.8,113.3,medium
2024-11-13,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,11.6,28.9,19.7,,0.0,8.3,56.0,10.4,10.8,10.78,1019.5,143.2,medium
2024-11-14,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,,31.6,18.4,20.7,0.0,8.1,,11.1,10.0,10.76,1153.3,124.8,medium
2024-11-15,Kaélé,Extrême-Nord,10.117,14.45,400,sahelian,10.6,29.1,17.9,16.5,0.0,,32.0,4.2,,10.75,1175.5,142.6,medium
